0,1,2,3,4
방기수,,,촬영장비,안시성|무문관|신과함께-죄와 벌|남한산성|간신|순천|불꽃처럼 나비처럼|국가대표
박정훈,,,VFX 아티스트,백두산|PMC: 더 벙커|안시성|상류사회|신과함께-인과 연|독전|1987|신과함께-죄와 벌|리얼|조작된 도시|히말라야|서부전선|손님|해적: 바다로 간 산적|늑대소년|바람과 함께 사라지다|아부의 왕|후궁 : 제왕의 첩|돈의 맛|코리아|7광구|혈투|만추|김종욱 찾기|참을 수 없는|시라노; 연애조작단|김복남 살인사건의 전말|고死 두 번째 이야기: 교생실습|맨발의 꿈|내 깡패 같은 애인|하녀|사람이되어라
박정범,,,촬영팀,영화의 거리|PMC: 더 벙커|완벽한 타인|레슬러|독전|염력|신과함께-죄와 벌|범죄도시|마스터|격세지감
박병주,,,VFX 슈퍼바이저,모가디슈|백두산|PMC: 더 벙커|신과함께-인과 연|1987|신과함께-죄와 벌|대립군|리얼|퇴마: 무녀굴|연평해전
박훤,,,VFX 슈퍼바이저,모가디슈|백두산|PMC: 더 벙커|신과함께-인과 연|1987|신과함께-죄와 벌|대립군|리얼|조작된 도시|서부전선|해적: 바다로 간 산적|보호자|미스터 고
민보현,,,VFX 아티스트,스윙키즈|안시성|마녀|레슬러|신과함께-죄와 벌
노빈호,,,VFX 아티스트,백두산|PMC: 더 벙커|신과함께-인과 연|신과함께-죄와 벌
남윤정,,,VFX 아티스트,PMC: 더 벙커|신과함께-인과 연|신과함께-죄와 벌|대립군
김희준,,,그립,마약왕|신과함께-죄와 벌|남한산성|보통사람
김희애,,,VFX 아티스트,발신제한|백두산|PMC: 더 벙커|신과함께-인과 연|독전|1987|신과함께-죄와 벌
김하나,,,예고편,스윙키즈|인랑|7년의 밤|리틀 포레스트|공작|신과함께-인과 연|독전|1987|신과함께-죄와 벌|7호실|미옥|침묵|대장 김창수|아이 캔 스피크|시인의 사랑|브이아이피|택시운전사|박열|석조저택 살인사건|특별시민|어느날|보통사람|해빙|재심|아수라|밀정|올레|아가씨|미씽: 사라진 여자|남과 여|순정|동주|검사외전|나를 잊지 말아요|조선마술사|대호|미안해 사랑해 고마워|서부전선
김탁현,,,발전차,PMC: 더 벙커|영주|신과함께-인과 연|흥부: 글로 세상을 바꾼 자|신과함께-죄와 벌|리얼
김찬우,,,조명팀,PMC: 더 벙커|영주|협상|물괴|신과함께-인과 연|신과함께-죄와 벌|강철비
김지성,,,VFX 아티스트,스윙키즈|안시성|마녀|레슬러|신과함께-죄와 벌|슈퍼피쉬 - 끝없는 여정
김지선,,,VFX 아티스트,점박이 한반도의 공룡2 : 새로운 낙원|안시성|신과함께-인과 연|신과함께-죄와 벌|대립군|리얼
김일권,,,특수효과팀,창궐|안시성|리틀 포레스트|마약왕|신과함께-인과 연|신과함께-죄와 벌|메소드|범죄도시|아이 캔 스피크
김은지,,,VFX 아티스트,"반도|PMC: 더 벙커|물괴|신과함께-인과 연|신과함께-죄와 벌|리얼|고산자, 대동여지도|터널 3D|보트|좋은 놈, 나쁜 놈, 이상한 놈 |가루지기|트럭|허밍|궁녀|권순분여사 납치사건|기담"
김우철,,,VFX 슈퍼바이저,백두산|PMC: 더 벙커|1987|신과함께-죄와 벌|대립군|리얼|조작된 도시|서부전선|해적: 바다로 간 산적|피크닉|미스터 고
김용민,,,VFX 아티스트,모가디슈|백두산|PMC: 더 벙커|신과함께-인과 연|신과함께-죄와 벌|대립군|사랑하기 때문에|엽기적인 그녀 2|섬. 사라진 사람들|번개맨|더 폰|마돈나|나의 절친 악당들|명량|끝까지 간다|당신이 잠든 사이에|치킨게임
김영준,,,VFX 매니지먼트,점박이 한반도의 공룡2 : 새로운 낙원|신과함께-죄와 벌|리얼|조작된 도시|아수라|뷰티 인사이드|암살|조선명탐정 : 사라진 놉의 딸|빅매치|신기전|권순분여사 납치사건|기담|마파도|썸|귀신이 산다
김병인,,,대사,"이웃사촌|PMC: 더 벙커|스윙키즈|신과함께-죄와 벌|꾼|미옥|대장 김창수|남한산성|택시운전사|박열|특별시민|마스터|판도라|스플릿|밀정|터널|부산행|역모-반란의 시대|비밀은 없다|해어화|순정|로봇, 소리|오빠생각|검은 사제들|탐정 : 더 비기닝|은밀한 유혹|사도|상의원|우리는 형제입니다|두근두근 내 인생|타짜-신의 손|해무(海霧)|좋은 친구들|브링 홈: 아버지의 땅|명량|하이힐|수상한 그녀|플랜맨|변호인|톱스타|관상|감기|설국열차|감시자들|고령화 가족|런닝맨|7번방의 선물|아부의 왕|하울링|특수본|최종병기 활|고양이: 죽음을 보는 두 개의 눈|모비딕|로맨틱 헤븐|평양성|페스티발|초능력자|무적자|그랑프리|소고기를 좋아하세요?|귀 鬼(내곁에 있어줘 편)|인류멸망 보고서"
김병서,KIM Byeong-seo,KIM Byeong-seo,촬영,"백두산|PMC: 더 벙커|신과함께-인과 연|신과함께-죄와 벌|해어화|검은 사제들|성난 변호사|협녀, 칼의 기억|쎄시봉|나의 독재자|감시자들|완득이|도가니|푸른소금|페스티발|인플루언스|악마를 보았다|내 깡패 같은 애인|끝과 시작|호우시절|국가대표|김씨표류기|고고 70|사랑|밀양|눈부신 날에|천하장사 마돈나|괴물|새드무비|태풍태양|...ing|호랑이 푸로젝트|그 남자의 事情 |얼굴값|빤스 벗고 덤벼라 |엔조이 유어 썸머|오감도|방아쇠"
김대현,,,조명팀,"기적|PMC: 더 벙커|영주|해피 투게더|버닝|물괴|신과함께-인과 연|치즈인더트랩|신과함께-죄와 벌|휴게소|리얼|죽여주는 여자|해어화|열정같은소리하고있네|미쓰 와이프|협녀, 칼의 기억|패션왕|나의 독재자|마담 뺑덕|마파도|늑대의 유혹|안개|나마스테 서울|지하생활자"
김다희,,,VFX 아티스트,PMC: 더 벙커|신과함께-인과 연|1987|신과함께-죄와 벌
김규선,,,VFX 아티스트,"점박이 한반도의 공룡2 : 새로운 낙원|레슬러|물괴|1987|신과함께-죄와 벌|리얼|조작된 도시|아수라|고산자, 대동여지도|뷰티 인사이드|암살|조선명탐정 : 사라진 놉의 딸|빅매치|카트"
김가륜,,,특수분장,"PMC: 더 벙커|명당|안시성|상류사회|인랑|마녀|7년의 밤|마약왕|암수살인|물괴|공작|신과함께-인과 연|독전|치즈인더트랩|골든슬럼버|조선명탐정: 흡혈괴마의 비밀|염력|그것만이 내 세상|1987|신과함께-죄와 벌|강철비|미옥|대장 김창수|브이아이피|택시운전사|군함도|하루|대립군|석조저택 살인사건|살인자의 기억법|불한당: 나쁜 놈들의 세상|보안관|임금님의 사건수첩|조작된 도시|마스터|목숨 건 연애|판도라|혼숨|아수라|밀정|터널|덕혜옹주|부산행|아가씨|곡성|탐정 홍길동: 사라진 마을|미씽: 사라진 여자|럭키|비밀은 없다|해어화|검사외전|로봇, 소리|오빠생각|히말라야|대호|내부자들|검은 사제들|협녀, 칼의 기억|암살|간신|베테랑|경성학교: 사라진 소녀들|살인의뢰|조선명탐정 : 사라진 놉의 딸|강남 1970|허삼관|국제시장|마담 뺑덕|해무(海霧)|신의 한 수|황제를 위하여|우는 남자|역린|군도: 민란의 시대|끝까지 간다|방황하는 칼날|남자가 사랑할 때|용의자|친구 2|동창생|화이: 괴물을 삼킨 아이|관상|감기|미스터 고|감시자들|더 웹툰: 예고살인|신세계|무서운 이야기 2 '탈출'"
권수정,,,VFX 아티스트,PMC: 더 벙커|신과함께-인과 연|독전|1987|신과함께-죄와 벌|리얼|오피스|쓰리 썸머 나잇|손님
강미미,,,작사/작곡/편곡,"안녕, 나의 소녀 시절이여|신과함께-인과 연|지금 만나러 갑니다|신과함께-죄와 벌|꾼|군함도|박열|프리즌|소녀와 여자|히야|은밀한 유혹|피끓는 청춘|더 파이브|기억의 재구성"
김민지,,,소품팀,신과함께-인과 연|신과함께-죄와 벌
김용빈,,,스튜디오,신과함께-인과 연|신과함께-죄와 벌|시간위의 집
김연수,Yeon-Soo KIM,Yeon-Soo KIM,VFX 아티스트,"마녀|레슬러|신과함께-죄와 벌|고산자, 대동여지도|1789, 바스티유의 연인들|캐릭터|가루지기|비상"
김신혜,,,VFX 슈퍼바이저,신과함께-인과 연|사라진 밤|염력|1987|신과함께-죄와 벌|리얼|궁합
김은옥,,,VFX 아티스트,신과함께-인과 연|1987|신과함께-죄와 벌|대립군|리얼
김수영,,,홍보/마케팅 진행,"협상|신과함께-죄와 벌|나는 고양이로소이다|뚜르: 내 생애 최고의 49일|덕혜옹주|굿바이 싱글|로봇, 소리|오피스|극비수사|돈의 맛|가비|마당을 나온 암탉|시라노; 연애조작단|인사동 스캔들|무방비도시|소녀X소녀"
김선재,,,편집팀,백두산|신과함께-인과 연|신과함께-죄와 벌|조작된 도시
김선구,,,VFX 슈퍼바이저,신과함께-인과 연|1987|신과함께-죄와 벌|7호실|침묵|대립군|리얼|조작된 도시|서부전선|해적: 바다로 간 산적|피크닉|미스터 고|페이스메이커|마이 웨이|투혼|최종병기 활|고지전|퀵|부당거래|해결사|인사동 스캔들|중천|한반도|호로비츠를 위하여|동해물과 백두산이|바람난 가족
김보현,,,연출팀,신과함께-인과 연|신과함께-죄와 벌|아이 캔 스피크|석조저택 살인사건
황재빈,,,광고대행,상류사회|레슬러|신과함께-인과 연|지금 만나러 갑니다|흥부: 글로 세상을 바꾼 자|신과함께-죄와 벌|7호실
함성인,SungIn Ham,SungIn Ham,VFX 아티스트,신과함께-인과 연|신과함께-죄와 벌|대립군|살인자의 기억법|리얼|서부전선|해적: 바다로 간 산적|미스터 고|다이노 타임
한미진,,,VFX 매니지먼트,신과함께-인과 연|신과함께-죄와 벌
한경서,,,VFX 아티스트,신과함께-인과 연|독전|신과함께-죄와 벌
추연지,,,소품팀,신과함께-인과 연|신과함께-죄와 벌
최혜인,,,작사/작곡/편곡,신과함께-인과 연|신과함께-죄와 벌|꾼|군함도|박열|프리즌
최지선,CHOI Jee-sun,CHOI Jee-sun,프로듀서,"더 문|백두산|힘을 내요, 미스터 리|신과함께-인과 연|신과함께-죄와 벌|미스터 고|국가대표|마이 뉴 파트너|미녀는 괴로워|마지막 늑대"
최은지,,,VFX 매니지먼트,신과함께-인과 연|1987|신과함께-죄와 벌|대립군|리얼|관계의 가나다에 있는 우리는
최용수,Choi Yong-su,Choi Yong-su,감독,신과함께-인과 연|신과함께-죄와 벌|판매왕 문구동|제13회 미쟝센 단편영화제 희극지왕1
김도현,,,VFX 슈퍼바이저,신과함께-인과 연|신과함께-죄와 벌|미스터 고|수상한 이웃들|이파네마 소년|젓가락|방자전|시|베스트셀러|구르믈 버서난 달처럼|의형제|전우치|여배우들|부산|요가학원|4교시 추리영역|여고괴담 5|거북이 달린다|마더|박쥐|서양 골동 양과자점 앤티크|오! 해피데이
김민철,,,VFX 아티스트,수색자|터닝메카드W: 반다인의 비밀 특별판|신과함께-인과 연|신과함께-죄와 벌|대립군|리얼|조작된 도시
김동주,,,VFX 슈퍼바이저,신과함께-인과 연|신과함께-죄와 벌
김동원,Kim Dong Won,Kim Dong Won,VFX 아티스트,신과함께-인과 연|1987|신과함께-죄와 벌|침묵|대립군|리얼|루시드 드림|인천상륙작전|대역전|나는 증인이다|특종: 량첸살인기
김누리,,,VFX 아티스트,신과함께-인과 연|신과함께-죄와 벌|탐정 홍길동: 사라진 마을|연평해전|미스터 고|타워
김근종,KIM Keun-jong,KIM Keun-jong,촬영장비,신과함께-인과 연|신과함께-죄와 벌|악녀|불한당: 나쁜 놈들의 세상|아수라|해어화|대호|코인라커|쎄시봉|터널 3D|인간중독|군도: 민란의 시대|소녀|노브레싱|화이: 괴물을 삼킨 아이|미스체인지|미스터 고|전국노래자랑|26년|후궁 : 제왕의 첩|화차|러브픽션|댄싱퀸|완득이|푸른소금|로맨틱 헤븐|그랑프리|포화속으로|시|사요나라 이츠카|무법자|식객2 : 김치전쟁|전우치|국가대표|마더|마린보이|고고 70|멋진 하루|신기전|걸스카우트|트럭|GP 506|무방비도시|헨젤과 그레텔|엠|지금 사랑하는 사람과 살고 있습니까?|리턴|기담|황진이|마파도2|잔혹한 출근|천하장사 마돈나|호로비츠를 위하여|방과후 옥상|광식이 동생 광태|내츄럴시티|로드무비|오버 더 레인보우|네발가락|와니와 준하|조폭마누라|그녀에게 잠들다|인류 멸망 보고서 '천상의 피조물' 
최영우,,,VFX 아티스트,신과함께-인과 연|신과함께-죄와 벌|7호실|대립군|살인자의 기억법|리얼|조작된 도시|서부전선|해적: 바다로 간 산적
김경우,,,액션/스턴트팀,죽지않는 인간들의 밤|백두산|안시성|레슬러|물괴|신과함께-인과 연|신과함께-죄와 벌|꾼|남한산성|대립군|리얼|공조|두 남자|인천상륙작전|봉이 김선달|대역전|엽기적인 그녀 2|시간이탈자|잡아야 산다|서부전선|치외법권|위험한 상견례 2|극비수사|살인의뢰|국제시장|해적: 바다로 간 산적|표적|역린|하이힐|관능의 법칙|용의자|캐치미|결혼전야|악인은 너무 많다|최종병기 활|고지전|퀵|풍산개|헤드|평양성|요술|집 나온 남자들|구르믈 버서난 달처럼
최보연,,,소품팀,신과함께-인과 연|신과함께-죄와 벌
김나라,,,VFX 아티스트,신과함께-인과 연|1987|신과함께-죄와 벌|대립군
최문정,,,VFX 아티스트,마녀|골든슬럼버|신과함께-죄와 벌|꾼|남한산성|리얼|서부전선|해적: 바다로 간 산적|피크닉|미스터 고|연리지
최린,,,연출팀,"신과함께-인과 연|신과함께-죄와 벌|성난 변호사|순수의 시대|신의 한 수|그댄 나의 뱀파이어|밤의 여왕|강철대오:구국의 철가방|아부의 왕|가비|부러진 화살|세상에서 가장 아름다운 이별|혜화, 동|폐가|꼭 껴안고 눈물 핑|소월길|E.D. 571|혼자있는 시간|무서운 이야기 '해와 달'"
진혜정,,,아트디렉터,신과함께-인과 연|염력|신과함께-죄와 벌|부산행|차이나타운|카트|관능의 법칙|살인자|뜨거운 안녕|이웃사람|R2B: 리턴투베이스|코리아|아이들...|고死 두 번째 이야기: 교생실습
진성민,,,기타,신과함께-인과 연|신과함께-죄와 벌
주호민,JU Ho-min,JU Ho-min,원작,신과함께-인과 연|신과함께-죄와 벌
주민호,,,스틸,신과함께-인과 연|신과함께-죄와 벌|밀정|악의 연대기|용의자|집으로 가는 길
조재호,JO Jae-ho,JO Jae-ho,촬영팀,"출국|신과함께-인과 연|신과함께-죄와 벌|산상수훈|아수라|대역전|협녀, 칼의 기억"
정희수,,,VFX 아티스트,신과함께-인과 연|신과함께-죄와 벌|서부전선|해적: 바다로 간 산적
고대환,,,VFX 슈퍼바이저,신과함께-인과 연|신과함께-죄와 벌|미스터 고|신촌좀비만화
강호식,,,스튜디오,신과함께-인과 연|신과함께-죄와 벌|시간위의 집|밀정
강태석,GANG Tae-seok,GANG Tae-seok,스튜디오,"신과함께-인과 연|지금 만나러 갑니다|신과함께-죄와 벌|시간위의 집|은밀한 유혹|청춘정담|남자사용설명서|타워|R2B: 리턴투베이스|사물의 비밀|고양이: 죽음을 보는 두 개의 눈|황해|심야의 F.M.|걸프렌즈|집행자|복면달호|김관장 대 김관장 대 김관장|허브|두뇌유희프로젝트, 퍼즐|도마뱀|손님은 왕이다|미스터 주부퀴즈왕|가발|공공의 적 2|댄서의 순정|달콤한 인생|S 다이어리|귀신이 산다|누구나 비밀은 있다|그녀를 믿지 마세요|돈 텔 파파|실미도|올드보이"
강지원,,,각색,신과함께-인과 연|신과함께-죄와 벌
강경훈,,,VFX 아티스트,신과함께-인과 연|신과함께-죄와 벌|미스터 고
정지훈,JEONG Ji-hoon,JEONG Ji-hoon,배우,사자|완벽한 타인|안시성|신과함께-인과 연|덕구|신과함께-죄와 벌|장산범|형|역모-반란의 시대|미쓰 와이프|시선 사이
박태이,,,VFX 아티스트,독전|신과함께-죄와 벌
박철원,,,촬영장비,신과함께-인과 연|신과함께-죄와 벌
박찬영,,,액션/스턴트팀,검객|안시성|물괴|신과함께-인과 연|흥부: 글로 세상을 바꾼 자|조선명탐정: 흡혈괴마의 비밀|1987|신과함께-죄와 벌|꾼|로마의 휴일|청년경찰|택시운전사|박열|특별시민|리얼|공조
정지아,,,VFX 아티스트,신과함께-인과 연|신과함께-죄와 벌|리얼|조작된 도시
박진권,,,VFX 아티스트,신과함께-인과 연|신과함께-죄와 벌|살인자의 기억법|해적: 바다로 간 산적|피크닉|미스터 고
박준우,,,광고대행,"레슬러|신과함께-인과 연|지금 만나러 갑니다|흥부: 글로 세상을 바꾼 자|신과함께-죄와 벌|7호실|청년경찰|해빙|보안관|당신, 거기 있어줄래요|덕혜옹주|사냥|해어화|로봇, 소리|조선마술사|특종: 량첸살인기|무서운 이야기 3 : 화성에서 온 소녀"
박준영,,,스튜디오,신과함께-인과 연|신과함께-죄와 벌|시간위의 집|밀정|터널|아가씨
정우민,,,조명팀,신과함께-인과 연|신과함께-죄와 벌
정연혁,,,VFX 아티스트,신과함께-인과 연|1987|신과함께-죄와 벌|침묵|대립군|리얼|조작된 도시|서부전선|해적: 바다로 간 산적|미스터 고|페이스메이커|마이 웨이|최종병기 활
정아영,,,VFX 매니지먼트,신과함께-인과 연|1987|신과함께-죄와 벌|살인자의 기억법|조작된 도시
박제희,,,미술팀,신과함께-인과 연|신과함께-죄와 벌|부산행|악의 연대기|우는 남자|미스체인지|가문의 영광5 - 가문의 귀환|이웃사람|내 아내의 모든 것|가비|퍼펙트 게임|위험한 상견례|아이들...|불량남녀|구르믈 버서난 달처럼
박정환,,,VFX 아티스트,신과함께-인과 연|신과함께-죄와 벌
박정원,,,스튜디오,신과함께-인과 연|신과함께-죄와 벌
박정수,,,각색,신과함께-인과 연|신과함께-죄와 벌
정경헌,,,VFX 아티스트,신과함께-인과 연|신과함께-죄와 벌|대립군|리얼|조작된 도시|서부전선|해적: 바다로 간 산적|미스터 고|7광구
전혜정,,,광고대행,상류사회|레슬러|신과함께-인과 연|지금 만나러 갑니다|흥부: 글로 세상을 바꾼 자|신과함께-죄와 벌|청년경찰|해빙|보안관
전자민,,,의상팀,신과함께-인과 연|신과함께-죄와 벌
전영은,,,VFX 아티스트,신과함께-인과 연|1987|신과함께-죄와 벌|대립군|리얼|조작된 도시|서부전선|해적: 바다로 간 산적|피크닉|미스터 고|코알라 키드 : 영웅의 탄생
전동진,,,세트미술팀,안시성|신과함께-인과 연|신과함께-죄와 벌|공조
장혜나,,,VFX 아티스트,모가디슈|백두산|신과함께-인과 연|1987|신과함께-죄와 벌|대립군
박재언,,,붐오퍼레이터,"7년의 밤|신과함께-인과 연|신과함께-죄와 벌|좋아해줘|더 폰|은밀한 유혹|코인라커|쓰리 썸머 나잇|어우동: 주인 없는 꽃|국제시장|덕수리 5형제|돼지 같은 여자|시선|톱스타|화이: 괴물을 삼킨 아이|일탈여행: 프라이빗 아일랜드|파파로티|투혼|사랑한다, 사랑하지 않는다|그대를 사랑합니다|맨발의 꿈|집 나온 남자들|주유소 습격사건 2|마린보이|똥파리|검은 땅의 소녀와|니마"
박일수,PARK Il-soo,PARK Il-soo,촬영장비,"신과함께-인과 연|신과함께-죄와 벌|악녀|불한당: 나쁜 놈들의 세상|아수라|잡아야 산다|쎄시봉|인간중독|군도: 민란의 시대|소녀|미스터 고|전국노래자랑|26년|후궁 : 제왕의 첩|통증|황해|나탈리|그랑프리|식객2 : 김치전쟁|전우치|날아라 펭귄|신기전|무림여대생|걸스카우트|GP 506|더 게임|가면|헨젤과 그레텔|내 사랑|싸움|사랑방 선수와 어머니|마파도2|조폭마누라3|미녀는 괴로워|잔혹한 출근|가을로|각설탕|아파트|아랑|공필두|마이 캡틴 김대출|연리지|청춘만화|로망스|투사부일체|태풍|소년, 천국에 가다|야수와 미녀|웰컴 투 동막골|제니, 주노|내 머리 속의 지우개|귀신이 산다|신부수업|효자동 이발사|동해물과 백두산이|봄날의 곰을 좋아하세요?|4인용 식탁|싱글즈|첫사랑 사수 궐기 대회|국화꽃 향기|블루|클래식|휘파람공주|YMCA야구단|결혼은, 미친짓이다|2009로스트메모리즈|인디안 썸머|번지점프를 하다"
장창수,,,데이타매니저,국가부도의 날|마녀|물괴|신과함께-인과 연|신과함께-죄와 벌
장명훈,,,VFX 아티스트,신과함께-인과 연|신과함께-죄와 벌|대립군|리얼|서부전선
장도훈,,,카메라오퍼레이터,신과함께-인과 연|신과함께-죄와 벌|루시드 드림|혼숨|비밀|피크닉|집으로 가는 길|미스터 고|마이 웨이|글러브|김종욱 찾기|하녀|국가대표|무림여대생|흑심모녀|색화동|두 사람이다|경의선|미녀는 괴로워|손님은 왕이다|잠복근무|발레 교습소|썸|오! 브라더스|YMCA야구단|라이터를 켜라|후아유|매트릭스 컴퍼니|남자니까 아시잖아요?|첫사랑 열전(설렘 편)
장덕재,,,VFX 아티스트,신과함께-인과 연|1987|신과함께-죄와 벌|대립군
박아름,,,음악진행,신과함께-인과 연|신과함께-죄와 벌|개를 훔치는 완벽한 방법
임태형,,,VFX 매니지먼트,신과함께-인과 연|1987|신과함께-죄와 벌|대립군|리얼|조작된 도시
박새연,,,VFX 아티스트,신과함께-인과 연|1987|신과함께-죄와 벌|리얼
박광이,,,특수효과팀,신과함께-인과 연|신과함께-죄와 벌
민경미,,,VFX 아티스트,백두산|신과함께-인과 연|1987|신과함께-죄와 벌|대립군|조선명탐정 : 사라진 놉의 딸
문창준,,,조명팀,신과함께-인과 연|신과함께-죄와 벌
윤아리,,,VFX 아티스트,강철비2: 정상회담|신과함께-인과 연|신과함께-죄와 벌
육승우,SEUNG-WOO YUK,SEUNG-WOO YUK,촬영장비,"신과함께-인과 연|신과함께-죄와 벌|악녀|석조저택 살인사건|불한당: 나쁜 놈들의 세상|잡아야 산다|탐정 : 더 비기닝|인간중독|군도: 민란의 시대|노브레싱|미스체인지|미스터 고|26년|후궁 : 제왕의 첩|러브픽션|나탈리|그랑프리|사요나라 이츠카|식객2 : 김치전쟁|전우치|시크릿|해운대|마더|고고 70|신기전|걸스카우트|GP 506|헨젤과 그레텔|가면|내 사랑|사랑방 선수와 어머니|마파도2|조폭마누라3|잔혹한 출근|각설탕|마이 캡틴 김대출|연리지|청춘만화|투사부일체|태풍|소년, 천국에 가다|제니, 주노|내 머리 속의 지우개|신부수업|4인용 식탁|정글쥬스|무사|교도소 월드컵"
유태경,YOO Tae-kyung,YOO Tae-kyung,VFX 아티스트,신과함께-인과 연|1987|신과함께-죄와 벌|대립군|리얼|조작된 도시|서부전선|해적: 바다로 간 산적|피크닉|미스터 고|페이스메이커|마이 웨이|투혼|최종병기 활|퀵|고지전|아이들...|평양성|글러브|이층의 악당|초능력자|불꽃처럼 나비처럼|조의 영역: Episode 3|조의 영역 에피소드 1|조의 영역 에피소드 2|살려주세요|조의 영역
유승혁,,,조명팀,신과함께-인과 연|신과함께-죄와 벌
원동연,WON Dong-yeon,WON Dong-yeon,제작,"신과함께-인과 연|신과함께-죄와 벌|대립군|광해, 왕이 된 남자|인플루언스|마린보이|미녀는 괴로워|마지막 늑대|싸이렌|돈을 갖고 튀어라"
류운선,,,VFX 아티스트,신과함께-인과 연|신과함께-죄와 벌|대립군|조작된 도시|서부전선|해적: 바다로 간 산적|미스터 고|점박이:한반도의 공룡3D|코알라 키드 : 영웅의 탄생
노은희,NO Eun-hui,NO Eun-hui,기획,신과함께-인과 연|신과함께-죄와 벌|미스터 고|미녀는 괴로워|마지막 늑대|나도 아내가 있었으면 좋겠다|아름다운 시절
남희현,,,제작팀,백두산|신과함께-인과 연|신과함께-죄와 벌|부산행|사냥|성난 변호사|나의 독재자|명량|복숭아나무|내 아내의 모든 것|헤드|포화속으로
왕정인,,,VFX 아티스트,마녀|레슬러|물괴|신과함께-죄와 벌
오준균,,,VFX 아티스트,조제|자산어보|신과함께-인과 연|신과함께-죄와 벌|빅매치
김희석,,,특수촬영,안시성|소공녀|신과함께-죄와 벌
김희명,,,VFX 아티스트,신과함께-인과 연|신과함께-죄와 벌|7호실|대립군
오세영,O se-young,O se-young,액션/스턴트,"여고괴담 여섯번째 이야기 : 모교|안시성|신과함께-인과 연|신과함께-죄와 벌|청년경찰|택시운전사|리얼|공조|살인의뢰|국제시장|해적: 바다로 간 산적|인간중독|표적|끝까지 간다|몬스터|용의자|설국열차|스파이|좋은 친구들 |26년|복숭아나무|바람과 함께 사라지다|시체가 돌아왔다|영건 탐정사무소|Mr.아이돌|최종병기 활|링크|퀵|헤드|서유기 리턴즈|참을 수 없는|요술|베스트셀러|죽이러 갑니다|나쁜 놈이 더 잘 잔다|구르믈 버서난 달처럼|시크릿|백야행|헬로우 마이 러브|4교시 추리영역|불신지옥|거북이 달린다|김씨표류기|1724 기방난동사건|님은 먼 곳에|가루지기|아름답다|대한이, 민국씨|펀치레이디|궁녀|지금 사랑하는 사람과 살고 있습니까?|별빛 속으로|동갑내기 과외하기 레슨 2|이장과 군수|복면달호|아내의 애인을 만나다|Mr.로빈 꼬시기|플라이 대디|가족의 탄생|왕의 남자|마법경찰 갈갈이와 옥동자|돈 텔 파파|조폭마누라2-돌아온 전설|청풍명월(淸風明月)|런투유(RUN 2 U)|유아독존|중독|보스 상륙 작전(Boss X File)|긴급조치 19호|네발가락|천사몽|치킨게임|암흑 속의 세 사람|떠나야 할 시간"
김효연,,,VFX 아티스트,마녀|레슬러|물괴|신과함께-죄와 벌
김혜진,,,현장편집,"백두산|신과함께-인과 연|신과함께-죄와 벌|리얼|봉이 김선달|협녀, 칼의 기억|암살|나의 독재자|전국노래자랑|사이코메트리|분노의 윤리학|R2B: 리턴투베이스|사물의 비밀|REC 알이씨|숙명|우리 동네|챔피언 마빡이"
여진달래,,,온라인마케팅,"상류사회|신과함께-인과 연|신과함께-죄와 벌|반드시 잡는다|걷기왕|해어화|극적인 하룻밤|퇴마: 무녀굴|사도|쓰리 썸머 나잇|봄|경주|레드카펫|피끓는 청춘|내가 살인범이다|웨딩스캔들|도둑들|봄, 눈|헤드"
여중구,,,광고대행,"레슬러|지금 만나러 갑니다|신과함께-죄와 벌|청년경찰|해빙|보안관|당신, 거기 있어줄래요|덕혜옹주"
김형준,,,VFX 아티스트,신과함께-인과 연|신과함께-죄와 벌|리얼
김형윤,,,스튜디오,"신과함께-인과 연|신과함께-죄와 벌|석조저택 살인사건|리얼|혼숨|고산자, 대동여지도|널 기다리며|열정같은소리하고있네|더 폰|차이나타운|스물"
김형대,,,VFX 슈퍼바이저,신과함께-인과 연|1987|신과함께-죄와 벌|대립군|리얼|조작된 도시
안재민,,,VFX 매니지먼트,신과함께-인과 연|1987|신과함께-죄와 벌|대립군|리얼|조작된 도시|서부전선
신희경,,,VFX 아티스트,마녀|레슬러|기생 : 꽃의 고백|신과함께-죄와 벌
김태림,,,VFX 아티스트,국가부도의 날|1987|신과함께-죄와 벌|서부전선
김창훈,,,각색,신과함께-인과 연|신과함께-죄와 벌|푸른노을
김진오,,,편집,백두산|신과함께-인과 연|신과함께-죄와 벌|조작된 도시|파울볼|미스터 고
김진수,,,VFX 아티스트,물괴|신과함께-인과 연|게이트|1987|신과함께-죄와 벌|대립군|리얼|목숨 건 연애|대결|탐정 홍길동: 사라진 마을|치외법권|따라지 : 비열한 거리
신현혁,,,VFX 매니지먼트,신과함께-인과 연|1987|신과함께-죄와 벌|대립군|리얼
김지인,,,소품팀,신과함께-인과 연|신과함께-죄와 벌
임봉규,,,VFX 아티스트,신과함께-인과 연|독전|신과함께-죄와 벌|대립군|살인자의 기억법|리얼|조작된 도시|서부전선|해적: 바다로 간 산적|피크닉|미스터 고|비상|가루지기
임민정,,,VFX 아티스트,신과함께-인과 연|신과함께-죄와 벌|리얼
임미란,,,작사/작곡/편곡,신과함께-인과 연|신과함께-죄와 벌|꾼|군함도|다시 태어나도 우리|프리즌|여교사|럭키|남과 여|조선마술사|사도
임강원,,,소품팀,신과함께-인과 연|신과함께-죄와 벌|부산
