,ratings,comments
3279,1,"가족 셋이 기대하며 보러갔었는데, 다 실망하고 허탈하게 돌아옴."
3280,10,통쾌하게 재밌게 잘봤어요 이하늬 연기 좋아졌고 잘하데요~  갈비치킨 먹고 싶었음 ㅋ
3281,9,
3282,1,아니 진짜 이게 재밌어요...? 진짜 개 오바에요 여러분
3283,10,2시간 내내 웃다가 나왔어요 
3284,10,돈내고 들어갔으면 즐기세요 ~ 충분히 재밌는데 꼭 진지찾는 사람들 원래 코믹영환데 머 실제 마약 밀수 현장을 봐야 직성이 풀리나? ㅋㅋㅋ
3285,8,치킨장사라는 아이디어가 좋고 액션과 웃음코드를 잘 이끄어낸 즐겁게 볼수있는  영화...
3286,10,간만에 크게 웃으면서 봤네요 이하늬씨 연기도 맛깔나구요
3287,10,영화표 생겨서 뭐 볼까 고민하다  평점들 다 읽어보구  배꼽빠지게 잼있다는  평 많아서  요걸로 보자 하구 가서 봤더니 진짜 나도 모르게  소리내서 웃고 있었음ㅋㅋㅋ초반엔 다소 유치한 대사 장면 있었지만. 대부분 웃음터지는 장면.  특히  마형사 님.  최고 웃기고 액션 짱이었어요.  글구 마약 깡패들과 싸울때  실수로 마약 들이 마셔서 헬렐레  웃으면서 맞아도 안아파~~~이러면서 잘싸우던  막내 형사   대박이었음~~
3288,9,예고가 재미 없었네!! 간만에 박장대소 하면서 스트레스 풀었습니다! 
3289,7,명절에 웃으며 가볍게 볼 수 있는 영화네요
3290,1,평점 쥬쟉쥬쟉  너도당해보라인가?ㅋㅋ
3291,10,많이 웃었어요 ^^ 한국의 주성치 감독 느낌 이랄까?  아 웃겨
3292,9,
3293,9,웃으면서 즐겁게 잘 보고 옴
3294,10,요즘들어본 최고영화
3295,10,유쾌하고 좋네요
3296,9,이 영화를 보며 웃음을 참는 것이 관객에게는 극한 직업
3297,10,최고 역대급 웃음
3298,10,진짜 엄청 웃었다.ㅋㅋㅋㅋㅋ
3299,8,남는건 없지만 요즘같이 생각 않고 스트레스 많은날  강추합니다  마지막에 억지 감동 이런게 없어서 더 굿
3300,6,유치했어요 전 재미 없게 봤어요
3301,10,웃다  지침
3302,10,다들 좋았다고 하는데 무슨 말이 필요없을거 같네요? 관람료는 올랐지만 아깝지 않아요
3303,9,시간 가는줄 모르게 재미있게 봤어요 
3304,10,오래만에 잼나는 코믹영화 입니다 잼나게 봤어요
3305,10,굳
3306,9,온가족이 재밌게봤어요.유쾌한코믹액션영화~
3307,10,열라 웃김..ㅋㅋㅋ
3308,9,잔재미가 있는 영화라서 우려했는데  한번 터지는 순간 걷잡을수 없더라 ㅎ 웃자고 웃자고 덤빈 영화라서 웃다나옴
3309,10,
3310,6,아무생각 없이 웃으며 볼만 한 영화..
3311,1,진짜 이것도 영화냐..
3312,10,"3편 뽑겠네요 미용실, 학원강사편 등 계속 나오면 좋겠어요^^ 어린시절 정고정가 최가박당 떠올렸어요~ 장편폴리스개그로 자리잡길 진심 기원합니다!"
3313,10,10점 주려고 로그인했습니다~
3314,9,영화 ‘극한직업’ 참 재미있다. 이념 없고 가르치려들지 않아서 참 좋다. 이상한 무리는 무슨 일에나 이념 깔고 가르치려 든다. 한심하다.
3315,10,진짜재밌어요 ㅋㅋㅋ
3316,10,끝까지 웃기는 영화
3317,10,재미있구먼 ㅋㅋㅋ 웃으며 보기에 딱이다!!
3318,9,
3319,10,잼남. 조음. 쵝오
3320,10,재밌었어요ㅋㅋㅋㅋ 진짜 초반부터 끝까지 계속 웃다 왔습니다!!!  마지막에 짜내는 감동이나 무겁게 가는거 없이 코미디로 밀어붙이는게 좋았어요ㅎㅎ 또 이하늬씨가 이런 캐릭터도 소화 잘하신다는 또 다른 발견??
3321,7,아무생각없이 봐야  잼있음 스토리는 그닥이지만 중간중간  웃김
3322,10,뻔하지만 웃긴 영화  
3323,8,진정한 B급 영화 맞아요. 수준이 낮다는게 아니라  진짜 코미디에요. 신나게 웃고 나니 명절 스트레스 다 날아갔어요
3324,9,잘봤어요 시어머니와함께막웃고스트레스풀고넘재밌었네요 빵빵터짐
3325,10,
3326,9,"곰곰히 생각해봤는데... 넘 웃어서 영화가 잘 생각나지 않는다. 그래서 별을 몇개나 빼야할지 모르겠다. 그래서 의례껏, 있는척 아는척 하며 별하나만 빼본다. 주인공들의 설정, 나쁜 놈들의 설정, 영화의 구성 모두 웃음이라는 목표 아래 잘 다듬어졌다. 그 설정들이 뭐 좀 극적이면 어때... 그러려고 한 설정인데 뭐 그걸 잘 살려 웃음으로 만들면 그뿐. 아무튼 잘 웃었다~"
3327,9,가볍다가 무거워지는 전형적인 틀을 깨다. 코미디 영화에서 꼭 감동이 필요한가? 긴장감없이 정말 편하게 볼수 있었던 유일무일 한국 코미디 영화 인거 같다. 누군가 유치하다고 말하는데 웃음은 가벼울수록 좋은것이 아닐까?
3328,1,가족끼리 가서 명절분위기 망치고 왔네요. 20~30대는 볼만할까요? 억지웃음 유발하는 작위적 설정에 폭력물이라 그저 웃을 수는 없더군요.
3329,5,"이하늬의 어색한 단체 액션씬을 거르지 못한 감독, 마지막 사건을 해결을 위한 주인공들의 무지막지한 능력치 부여, 진선규가 그나마 개그를 살렸다. 신하균는 제 역할을 함. B급 만화 보는 느낌."
3330,10,완벽한 코미디!!!
3331,10,아...파... ㅆ ㅗ ㅏ... 쏴...
3332,7,
3333,10,
3334,9,재미있었어요~뻔하긴 하지만 웃고 즐겁게 봤어요~ 시작부터 끝까지 웃긴영화~
3335,10,
3336,1,억지로 웃기는게 참 ㅉㅉ  상영관독점해 6백만되니 그럿게 좋냐?  씨제이도 엔터계의 적폐
3337,9,시작부터 끝까지 계속 웃다 나왔어요 내 나이 마흔에  아들둘 키우며 지치고 힘들어 웃음 잃은지 오래 되었는데 눈물 나올 정도로 박장대소 했네요
3338,6,뻔하고 지루했음
3339,10,이거 재미없다고 한사람이 신기해요 마지막에 철테이프로 묶을때 같이 해준사람도 웃기고 태평하게 쇼파에 앉은 것도 너무 재미있었어요
3340,7,재미있게 봤어요
3341,1,뻔한 ~ 스토리 진부함 졸음을 참고 영화를 보는것도 극한직업
3342,9,첨부터 끝까지.. ㅋㅋ
3343,9,
3344,10,
3345,10,짱^.~ 재미 있었습니다. 우지직~빠지직~ 고 반장님 이랑 모두 모두 짱 짱 우울중을 날려 버릴 만 큼 좋 아 좋 아
3346,6,작품성은 차치하고  대체 뭐가 웃기다는 건지? 딱 한 번 가벼운 웃음거리가 있었다. 그런 거라면 말모이가 더 웃기겠다.
3347,10,신나게 웃었습니다~^^
3348,9,
3349,10,와 제가 이렇게 까지 영화보면서웃은적은없었어요진짜 제인생코믹영화입니다 진짜 강추예요 진짜 이거 쓰는도중에도 자꾸 생각나서웃음이나요ㅋㅋㅋㅋ정말재밌었어요
3350,10,간만에 스트레스 확 이런 댓글 첨 달아 봉
3351,9,시간 때우기로는 좋은...
3352,9,이거 보고 간만에 웃었다. 높은점수를 주고싶다. 코미디영화에 마 거창한게 필요한가? 웃기면 되지 ㅋㅋ 여튼 재밌는영화다. 추천
3353,4,너무 기대를 하고봐서 그런지 유치하고 재미없어요
3354,9,재밋었어요!! ㅠㅠ
3355,10,아주 ㅅㅅ
3356,10,남편이랑 싸웠는데 아들이 예매해주며 하도보라해서 웃느라 화해해버렸네요
3357,10,
3358,5,
3359,10,코믹영화의 정석  재밌게 잘 봤습니다^^
3360,8,잼있음 볼만합니다
3361,10,너무 재밌어요!!
3362,7,
3363,7,그냥 부담없이 살짜기 웃으면서 즐길수 있는 영화!!
3364,8,볼만해요  웃겨요 ㅋㅋ
3365,5,그냥 집에서 TV로나 볼 영화를 시간이 남아돌아서 보고말았네. 담주말 알리타나 보고 기분 풀어야지.
3366,2,잼있다길래 봤는데 참 ~ 잼없데요 누가 웃기다고 햇는지 할말없음   억지 웃음 유발하는 영화   보지마셈
3367,10,가족들이랑 넘 재밌게 봤어요 ㅋㅋㅋ 간만에 내내 웃었네욤 옆에서 아버지가 눈물닦으면서 웃고 계시고ㅋㅋㅋ 기회 되면 한번 더 보고 싶네요
3368,10,무담없는 코미디
3369,10,.
3370,10,
3371,10,와~간만에 배꼽빠지게 웃었어요^^ 이렇게 촘촘하게 웃긴 대사를 쓴 작가님이 누구신지 궁 금해질 정도로 오랫만에 기대 이상의 작품이었어요~ 특급 칭찬이요♡
3372,9,ㅋㅋㅋ 웃겨요 추천 ㅎ 코믹영화에 맞게 많이 웃음을 주네요 ㅋㅋ 루즈하지 않고 웃음포인트를 잘 살린듯 ㅎ 연기도 다들 좋네요
3373,10,정말~ 배잡고 웃다가 나왔어요~~ 나와서 집에가는동안 웃긴장면이~ 생각나서 몇번을 웃었는지~~ㅋㅋ 안아파~ 안아파~ㅋㅋ
3374,2,"최근 몇년간 본 영화 중 최악. 너무 유치찬란, 욕설난무, 현실감 제로인 영화. 보던 중에 나가고 싶은 마음 들더라. 이런 수준의 영화가 배급사 덕에 상영관 많이 확보하는 거는 한국영화의 퇴보를 가져온다고 생각한다. 신하균 연기력이 아깝더라."
3375,9,섬세한 웃음 포인트 존재로 대체로 재미있다는 걸로 완성된 영화. 낮은 평점은 이 영화에서 많은걸 바란듯.  영화의 기획이 코메디 치곤 짜임새가 있음
3376,1,옳지 않아~
3377,9,간만에 제대로된 코믹영화였네요
3378,8,소문때문에 기대를 너무 많이 했었는지 약간 실망했네요 ㅎㅎ 7점을 주자니 실소를 자아내는 기발한 대사와 장면이 많아.. 격려차원에서 8점 쏩니다 기대마시고 보시길~
3379,6,
3380,10,극한영화
3381,1,여기에 알바들이 많나  아 짱나  이거도 영화라고
3382,1,가끔씩 관객수 때문에 보게되는 한국영화는 항상 기대이하였다
3383,10,그냥 아무생각없이  제대로 웃으며 봤습니다 그걸로 됐습니디
3384,9,"오랫만에  본 재밌는 오락영화! 기대하고 봤지만  재밌었다!     말장난에 그치지 않는  그럴듯한 내용전개,  개성있는  각 각의 캐릭터"
3385,10,진짜 재미있네요
3386,3,"코미디를 할려면 코미디를 하고, 영화를 할려면 영화를 해라! 이도저도 아닌... 괜히 봤다"
3387,10,존잼이던데ㅋㅋㅋㅋㅋ평점테러하는 사람들은 졸래 심오한 작품영화 좋아하나봄ㅋㅋㅋㅋ나는 무서운 것도 잘 못보고 잔인한 것도 못보는데 걍 아무 생각없이 두시간 내내 즐겁게 웃었음ㅋㅋㅋ 작정하고 웃기려 만든 영화니까 해석어려운 심오한 영화 좋아하는 사람들은 걍 보지말길ㅋㅋ
3388,10,지금까지이런맛은없었다. 이것은갈비인가통닭인가
3389,2,한숨 자다옴
3390,10,ㅋ 코미디 영화중 젤 재미있게 봤음. 
3391,10,오랜만에 재미있게 본 영화 즐겁게 웃다 나옴
3392,10,유쾌하고 재밌어요 최근 본 영화중 제일 재미졌음
3393,10,아무생각없이 웃고나왔네요 너무재밌었어요 천만 가즈아~
3394,1,어제보러갔다가 너무 재미없어서 중간에나옴
3395,10,방금 봤는데 정말 웃김 ㅋㅋ
3396,10,생각 없이 계속 웃을 수 있는 영화 킬링타임 영화 작정하고 웃기려고 만든 영화 그래서 작정하고 깔깔대면서  볼 수 있는 영화임.
3397,0,
3398,10,"아무생각없이 신나게 웃고 즐기기에 최적화된  코미디영화  ,  이런영화  간만에 잘만들었네요"
3399,9,보는동안은   젬있게  마니웃었음  즐거웠으니 그걸로  만족
3400,9, 처음부터 끝까지 배꼽잡고 나오면 됨  개그맨들보다 더 웃김 ㅋㅋ 
3401,0,아..  간만에 또 속아서 영화봤넹 ㅠ 이게 천만??  에효
3402,9,재밌게  봤어요  ㅎㅎ
3403,10,아직도 못봤어?ㅋㅋㅋ 대박웃김^^!!
3404,10,good
3405,10,이영화 보기 전에는 류승룡 진선규가 이렇게 웃긴줄 몰랐음.
3406,10,"잘만든 코믹 ^^ 다들 연기가 되네. 액션도 빈틈 없고. 류승용,  다시 일어서네 ^^"
3407,10,"웃기고 재밌고 대사 찰지고,생각 많이 하고 만든 영화."
3408,10,그냥 웃겨요 ! 
3409,9,인물 한명한명이 유쾌 심지어 악인도 유쾌하다. 웃을일없는 대한민국에 웃음을..
3410,10,두번 봤다 억지로 감동짜는것도 없어서 그냥 웃기기만 해서 좋ㅇㅁ 
3411,9,지금까지 이런 영화는 없었다 이것은 코메디 인가 액션인가
3412,7,진짜  웃김ㅋㅋㅋ정서가 딱 나와맞아. 극장보니 어른들이 많았는데 어르신들도 무지 웃음ㄱㄲㅋㅋㅋ
3413,7,
3414,1,유치하고수준이하영화. 돈이아깝고짜증남  이런영화다시보고싶지않음!!!
3415,4,좀 유치함 개콘수준
3416,10,정말 재밌어요!!!!!^O^
3417,10,너무 재미있음 오랜만에 코미디 영화한번 보네 
3418,9,잼남
3419,10,잼나요
3420,9,오랜만에 스트레스 팍팍 풀리는 한국 코미디 영화였어요 최고!!
3421,10,야   한국영화  기대없이  없이 봤는데  삥빵터짐
3422,7,꼭 진지할 필요는 없지 비장미는  잠시 뒤로 ~
3423,9,영화관에서 육성으로 터지면서 웃었네요~ㅎㅎㅎ
3424,9,오랜만에  크게 웃었네요~~  재밌네요~~^^
3425,1,유치해서 원~ 딱 개그콘서트 수준임
3426,9,ㅋㅋㅋ 재밌으면 된다~~~
3427,7,빵빵 터진대서 오늘 봤는데 저랑은 웃음코드가 안맞네요 지루하진 않았어요 
3428,0,억지 웃음을 유도하는 영화 너무 유치함~
3429,8,너무재미있게 봤어요 처음부터 끝까지 박장대소하면서  봤어요 추천이요^^
3430,8,아무 생각 없이 볼 수 있는 잘 연출된 코메디영화를 원한다면 추천! 
3431,10,쳇 유치하네
3432,2,
3433,10,시청연령대때문인지  유치찬란하지만 그부분때문에 웃으며 볼수있었네요 전문적이지않고 단순함 속에서주는 웃음입니다
3434,2,보다잤음
3435,10,왜? 재밌으면 됐지. 스트레스 안받고 잘 웃다가 나온 영화임 코미디 영화인데 인터스텔라를 원하는건가ㅋㅋㅋ
3436,10,재밌으면 다다
3437,10,"뻔해도,,넘재밌음요! 웃다눈물흘린거진짜오랜만 ㅋㅋㅋ 영화보는시간동안진짜암생각없이웃었음! "
3438,10,10점 만잠에  만점!!!
3439,10,오랜만에 만난 코미디 영화의 진수!!
3440,10,코미디물이래서 스트레스풀려고 봤는데.. 정말 웃겼음....제발 코미디영화로 보세요. 현실로 보질말고...ㅋㅋ 마음을 비우고 아무생각없이 정~~말  눈물나게 첨부터 끝까지 웃겼어요. 코미디물이라고해서 본 영화치고 정말 재밋게본영화가 없었는데 이영화는 진~~심 달랐음. 겁나 웃겼음....스트레스 확~날렸음.  댓글쓰면서도 생각나서 웃고있음
3441,10,30 평생 이렇게 박장대소하먄서 본 영화 처음이다 그리고 나는 잘 우는편인데 이영화보면서 안을었다ㅋㅋㅋ아 너무 재밋었다ㅠㅠㅠ좋은영화 감사드립니다
3442,1,"여기 알바들 천지.. 글 올린 시간 분단위로 잘 살펴 보시면 곧 바로 알아 챔. 솔직히 영화관 가면 이 영화만 하루 왠 종일 해 대니, 계획없이 머리 식히려  가신 분들은 선택의 여지가 없어 이걸 보는 것 일뿐..!  그냥 시간 때우기용 그 이상도 그 이하도 아님....!!"
3443,5,그저그런
3444,10,"그냥 코메디 영화입니다. 이정도 성과를 낼 수 있다는 것은 코메디에 충실했기 때문입니다. 여러가지 복선을 가지고 깊은 의미와 감동을 주는 영화는 아니지만, 코메디는 코메디 영화로 봐야 한다고 생각합니다. 스토리가 단순하지만, 재미있었던 것은  개성있는 연기력과 역할배분이 캐릭터를 잘 살린 케이스라고 봅니다. 캐릭터 한명이 돋보이기도 하지만, 배우들의 케미가 시너지 효과를 불러 일으키는 것 같네요."
3445,10,누가 나보고 알바래? 영화 끝나는 시간에 적었구먼ㅋㅋ 꼭 두번보고 세번보셈!!⟩0⟨
3446,5,"롯데시네마.. 왜 이런다요? 명절 연휴가  시작됐는데 영화가 달랑 3편이라,, 그것도 국산만. 선택의 여지가 없어 관람. 내용은 없고 웃기려고 하는데,  너무 유치한 개그. 극장들아!  장난좀 그만해라! 관객들이 호구냐? 돈 좀 내더라도 아깝지 않도록 영화다운 영화 좀 보자!"
3447,8,좋아 웃기고 지루해지도 않고 근데 맨날  조폭나오고 형사나오고 소재가 식상해 
3448,8,코미디 본연에 충실한 영화. 잘 지어진 이무배 이름에서 가카까지 나올줄이야.
3449,10,시간 가는 줄 모르고 웃었네요
3450,10,어제 회사분들과 같이 봤는데 다들 웃겨 죽음ㅋ 억지가 아니고 자연스럽게 웃기는게 너무 좋았어요ㅋㅋ
3451,10,간만에 신나게 웃었네요~~ 강추합니다!
3452,10,시작부터 끝까지 웃김 진심 ㅋㅋㅋㅋㅋ
3453,10,"한국 코미디 영화계의 계보다. 오랜만에 웰메이드 정통 코미디. 이게 유치하다고 하면 코미디 영화를 왜 보는지? 시크하게 사실꺼면 코미디 말고 스릴러나 잔뜩 보시고, 코미디는 통쾌하게 크게 웃고 스트레스 날리려고 보는 영홥니다. 수싸움을 하는 영화가 아니라. 그리고 이 영화는 그걸 정말 잘 했습니다. 어러운 장면도 없고, 확실한 코미디영화죠. 생각없이 보기 좋은 영화라고요? 맞습니다. 코미디는 그렇게 보는겁니다. 생각없이 정신없이 웃다가 나오시면 됩니다.  p.s. 이걸 보고 웃기지 않는다고 해서 더 우월한 정신세계를 향유하고 계시다는 뜻은 아닙니다. 오히려 코미디를 이해하지 못한 지적능력이 다소 아쉽군요. 그러니 유치하다 말 하시려거든 묻겠습니다. 코미디인 줄 모르고 봤니? 몰랐으면 니 잘못이"
3454,10,
3455,10,내가본중  젤웃긴영화였어요^^ 시원시원한액션도  좋았어요 이하늬씨도  너무 이쁨니다^^
3456,9,생각없이 보고 웃을수 았는 영화...ㅋㅋㅋ
3457,8,
3458,4,예고편이 다 였다  크게 웃기지도 않다
3459,4,내 스타일 아님
3460,2,그린북 보셔요 잼나다고 해서 갔는데 딸만 잼나다네요 ㅜㅜ 제 스탈은 아니네요
3461,0,유치ㅠ어디서 웃어야할지 ‥너무나   뻔한 웃음포인트
3462,9,내가 9점내림 말다한거 꼭봐라
3463,9,정말유쾌통쾌한영화. 오랜만에가족과마음껏웃음
3464,9,유쾌한 영화~~~~^.^
3465,9,진짜 웃기려고 하는게 보이는데 완전 웃기네요 재밌었어요
3466,10,대놓고 웃길려고하는거보이는데 웃김 ㅋ
3467,10,정말 재밌게 봤어요. 
3468,9,네 보는 내내 빵빵 터짐 계속 웃게 만드는 영화 흔치않습니다  하늬 상받고 계상씨랑 결혼하면좋겠다
3469,8,ㅋㅋㅋㅋ진짜 보는내내 빵터졌어요 한번 더 보러가고싶네용
3470,8,선전은 전반부분 ..뭐 그냥 무난 한듯 경쟁작도  없고
3471,10,쏴;;;;;   진선규 하늬 커플 좋아~
3472,10,웃으면 복이 온다쟎아요~ 엄청 웃다가 나중에는 너무 웃어 배가 아펐다는....! 일부러 이런 영화만 골라 보는데.... 돈이 아깝지 않았어요!
3473,10,한마디로 웃으며 힐링
3474,10,다들 자기 몫은 한 영화같아요 저마다 취향은 다르겠지만 그냥 재미있는 영화였어요 초등애들 성화에 따라 들어가 봤는데 모처럼 웃고 나왔어요
3475,3,유치찬란한 구성의 영화더구만 600만이라니
3476,10,요즘처럼 여유가 부족한 때에 많은 생각없이 많은 웃음을 돈 만원에 살수있다면 사시겠어요?  너무 뻔한 웃음도 아니고 너무 억지스런 웃음도 아니고 그 중간의 개그코드가 전  좋았네요^^
3477,10,영화관 처음 들어갔을때부터 나올때까지 웃고 나왔네요.
3478,6,유치찬란 역대급 병맛 영화.  그나마 류승룡 연기가 살림. 
3479,8,예고편보고 진짜 많이 웃었는데ㅋㅋ 진짜 그게 다네 그래도 많이 웃고 나왔다~
3480,8,모처럼 영화관 가서  많이 웃고 나왔네요~
3481,10,ㅋㅋㅋ웃다가 죽을뻔했어욬ㅋㅋ
3482,10,너무 웃어서 머리가 아펐다..
3483,10,어제 이거보고 오늘 뺑반 봤는데   뺑반이 별2개 짜리 영화면   극한직업은 걸작이다.    최강희 이 개 쓰ㄹ ㅔ기 같은 놈에게 낚여서 원통하다.
3484,10,
3485,10,웃김~ 정말 웃김
3486,1,개노잼
3487,10,한국영화 싫어하는데 진짜 너무 웃겨서 박장대소하면서봄. 대사들이 담백하게 다 웃김. 질질짜는 억지 감동 없어 좋았음. 한번 더볼 예정. 
3488,10,웃다가 배꼽 잃어버려서 엄마한테 뒤지게 혼났네 쳇 ㅋㅋㅋㅋ
3489,8,친정엄마라 보고왔는데 가벼운 코메디라 좋아하셨어요
3490,9,예고편 다보고 리뷰 다보고 기대까지 하고 봤는데 그런데도 잼있다 ㅋ 어설프게 감정잡고 그딴거 없음 걍 잼있음 ㅎ 아래 뭐 극장 몇명만 웃는다 그러는데 무슨 밤11시 영화인데도 다 웃더라 ㅋ
3491,6,기대 많이 했는데 그렇게 재미있지는 않았어요..극장안 웃음소리도 몇몇분들만 들리던데.. 흠.. 내가 이상한건가.. 
3492,10,
3493,9,밤늦은시간봐도 졸지않고 내내웃음~
3494,10,상영 내내 웃다가 나왔네요
3495,10,많이 웃고 스트레스 싹 풀고 왔어요.
3496,10,
3497,10,근래 본 영화중 쵝오!   나의 인생개그 만화 키드갱원작인줄.. 너무 웃겼다~~  연기 잘하네요
3498,10,웃고 싶으시면 보세요.만족하실듯~^^
3499,9,정말 재밌게 봤음ㆍ 웃고 싶은분들 강추강추!!
3500,10,잼있다  안아파 안아파  ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
3501,10,
3502,9,
3503,10,스트레스가 풀리고 즐겁고 유쾌한 영화라서 그리고 명절에 볼 수 있어서 더 좋았던 기분 좋은 영화네요
3504,10,많이 웃을수 있어 좋았어요 잼나요ㅎㅎ
3505,10,오랜만에 실컷 웃었습니다.  넘 재밌어요.
3506,4,재미없다.  뻔한 유머
3507,4,웃기다가 지루한 영화.  싸게봐서 다행 제값 다주면 열 받을듯...
3508,3,"  영화가 웃긴다고 해서 기분 전환하러 갔다 시간 낭비, 돈 낭비 했다는 생각이 드네요. 웃기지도 않고 넘 유치하네요.  다른 방청객들도 별로 웃지 않던데. . . 왜 웃기고 재밌다고 하는지 이해가 안되네요.  같이 본 친구도 그냥 유치하다고 하는데...... 재밌고 웃기다니  어디가 웃기다는 건지  이해 불가네요.  기분전환 하려다 역효과 났네요^^~"
3509,9,뻔한스토리지만  시간가는줄 모르고봤네요 앞줄에  어느 여사님들이 넘크게웃어서리
3510,9,지루할 틈 없이 재밌게 그러나 진지하게 봤다 오랜만에 큰 웃음 주셔서 감사합니다~
3511,10,너무 재미있고 유쾌합니다~
3512,10,넘 웃기다
3513,10,
3514,10,와~~진짜  배쨈니다~~넘나 재미져요~
3515,9,
3516,10,이건 정말 호불호가 갈리네요 30대 40대분들은 정말 좋아 할만한 영화 난 40대 겁나 웃기고 잼있음
3517,9,
3518,10,간만에 재밌게 영화 봤습니다. 천만 가십시오~^^
3519,10,난 이거 두번봤음 한번은 집사람이랑 두번째는 바로 다다음날 직원들한테 내가 쏜다하고 또 보러감 진심 최근나온 영화중에 감독칭찬을 하고 싶을 만큼 웃긴영화는 이영화뿐이 없는것 같습니다. 우리 직원들 다 남자인데 감정이 매마른놈도 많은데 이늠들도 평점8점은 주는걸로 봐서는 정말 잘만든 영화인것 같습니다 근데 평점테러인지 0점 주시는분들은 인생에서 웃을일은 절대 없을듯 싶네요 이정도도 재미 없다고 하신다면 그분들은 절대 인생에서 코미디는 없을것 같습니다...개인 취향을 떠나서 아마도 소시오페스 정도라면 평점 0점을 줄수 있을것 같네요
3520,1,보는 시간이 아깝다
3521,10,"웃다가...웃다가...웃다가 끝난 영화. 오마주인지 패러디인지 찾아보는 재미도 있습니다. 7번방의 기적, 영웅본색, 주유소 습격사건 등등... 아무 생각없이 웃다가 나오기 좋은 영화^^  지금까지 이런 맛은 없었다...  ㅋㅋ"
3522,6,재미는 있는데.. 천만 간다는건 참 아이러니 하네요. 그 정도는 아니에요.. 그냥 울나라 스크린 독과점과 영화시장이 커져서 나오는 수치일뿐..  다른 천만영화 기대하고 보지는 마세요.
3523,10,아무 생각없이 막 웃음만 나오는 영화 
3524,7,코미디영화 안 좋아하는 저같은 분들에겐 유치스럽긴하나  시간때우기용으로 나름 볼만하긴하다
3525,10,스트레스풀기 최고! 첨부터 마지막까지 웃다 나온 영화는 처음이다
3526,0,만화 좋아하시는분은 괜찮을것 같음 나만 감정이 매말라나 싶어 서글품
3527,9,인간적으로  웃기는  영화라면  단연추천  진짜 원없이   웃었다  평점이  의외로  낮은게  이해불가  억지 웃음이니   모니 하는이들  이해불가
3528,7,"유치하지만 재밌다  쓰레기 같은 한국영화 몇편 보다가  말모이 극한직업덕에  기분푼다,"
3529,10,굿~!  감독이 센스있네
3530,6,억지 웃음 ㅋ 좀 황당한 설정
3531,10,웃다가 눈물난 영화는 처음 
3532,10,기분전환에 최고
3533,10,처음부터 끝까지 웃다가 왔네요~ 캐릭하나하나 억지 웃음이 아닌... 이 소재로 시트콤하나 만들면 진짜 대박 재밌을것같아요~ ㅎㅎ
3534,3,재미 하나도 없음  억지 코메디
3535,10,간만에..욱긴영화
3536,10,
3537,7,좀 억지웃음이 있었지만 그런데로 볼만해요. 끝이 시원통쾌하네요. 
3538,0,노잼. 억지설정. 억지웃음. 물론 웃는 사람들 있긴 있더라만 개콘보다 유치함
3539,8,굿!
3540,10,이게 코미디 영화지! 코미디 영화를 가슴으로 본 사람들이 있네~
3541,5,
3542,9,"알바 아니다.  요즘 경기도 안좋고 명절스트레스도 있었는데,  그냥 아무생각없이 웃다 나올 수 있어서 좋았다.  처음에는 이게 뭐야~ 피식 이랬었다.  그런데 끝날 때쯤 배꼽 잡았다.ㅋㅋㅋ  류승룡 선상 좀비연기가 일품이었음 ㅋㄷㅋㄷ"
3543,10,
3544,10,보는내내 재밌게 본 영화.. 시간가는줄 몰랐어요!!
3545,6,중간중간 조금씩 웃기지만 8점 수준은 아님. 연예가중계에서 나온게 다임. 평점보고 갔다가 실망. 50대 후반이상의 분들은 좋아하심. 참고바람
3546,10,진짜웃겨욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이게왜 팔점대지..? 진자 코미디장르중 탑급인데ㅠㅠㅠㅠㅠㅠ꼭보세요ㅠㅠㅋㅋㅋㅋ
3547,10,겁나 무지 재밌는 영화입니다. 간만에 가족들과 신나게 웃웃었습니다
3548,10,아무생각없이 보기 최고네요 정말 재미있었어요ㅋㅋㅋ
3549,9,연출 스토리 재미 10점 성인들이보기엔 진짜 재미있는영화!  단지 욕이 난무해서 애들이랑 같이 못보는게 아쉽~~~~  그래서 9점
3550,10,두말할 필요가 없네요 최근에 본 한국영화중에 제일 재미있게 잘 만든 영화 입니다.
3551,10,재미나요
3552,9,잼나네요
3553,10,추천 스토리도 괜찮고 재밌음
3554,9,이하늬 망가진 거 보려했는데 첨부터 끝까지 그저 이쁘기만 합디다. 욕이 좀 많고 폭력이 리얼한 거 빼곤 넘넘넘 재미있었어요!!!
3555,10,신나게 웃고 왔네요~
3556,0,
3557,10,
3558,9,gg
